benchmark.sh: trusted CLI or participant runtime worker missing or stale; building
[0/2] Write swift-version--58304C5D6DBC2206.txt
[0/1] Planning build
Building for production...
[0/2] Write swift-version--58304C5D6DBC2206.txt
Build of product 'mlxfast-swift' complete! (9.54s)
[0/2] Write swift-version--58304C5D6DBC2206.txt
[0/1] Planning build
Building for production...
[0/2] Write swift-version--58304C5D6DBC2206.txt
Build of product 'mlxfast-runtime-worker' complete! (9.31s)
benchmark.sh: reusing weights/ for unchanged transform source
mlxfast-swift: warning: mlx.metallib at /Users/ec2-user/.senpai/native/mlxfast-maple-20260804/roles/student-maple-fern/workspace/target/.build-worker/arms/base/mlx.metallib was built from different vendored Metal sources than the ones on disk (recorded f1dfc3f701f0402df0ce4a27133be86e79cac98030b1af3399580e47ff18e222, current 6471573a7a9884afd54518b52a754f9db4dae2c0aa81f2376f1b7f2c53293ae3); rebuild it with tools/build-mlx-metallib.sh (or rerun ./setup.sh) so kernel edits are not masked by a stale metallib
mlxfast: benchmark elapsed=0.0s local-submit start checked_tokens=1025 decode_steps=1023 repeats=1
mlxfast: benchmark elapsed=0.0s local-submit baseline prefill_seconds_per_token=0.000368 decode_seconds_per_token=0.013856 (official-runner constants; local speedups are directional)
mlxfast: benchmark elapsed=0.0s local-submit validation start
mlxfast: benchmark elapsed=10.2s local-submit weights digest still running phase_seconds=10.2
mlxfast: benchmark elapsed=20.2s local-submit weights digest still running phase_seconds=20.2
mlxfast: benchmark elapsed=30.2s local-submit weights digest still running phase_seconds=30.2
mlxfast: benchmark elapsed=37.3s local-submit weights digest complete files=9 bytes=21568891382
mlxfast: benchmark elapsed=37.3s local-submit validation complete prompt_tokens=512 seconds=37.3
mlxfast: benchmark elapsed=37.3s local-submit checked timing start
mlxfast: benchmark elapsed=79.6s local thermal gate start phase=prefill
benchmark.sh: GPU cool-down gate passed (current 38.4C, target <=40C, waited 0s)
mlxfast: benchmark elapsed=82.3s local thermal gate complete phase=prefill
mlxfast: benchmark elapsed=82.3s local-submit prefill measured start prompt_tokens=512
mlxfast: benchmark elapsed=82.9s local-submit prefill measured complete seconds=0.6 seconds_per_token=0.001123 prefill_speedup=0.327
mlxfast-worker: mlxfast: low-memory startup profile active (physical memory 48 GiB is below the 64 GiB full-profile minimum): capping the MLX allocator cache at 6 GiB and clearing free warmup buffers; compiled decode and every other ranked code path stay enabled; set DARKBLOOM_STARTUP_MEMORY_PROFILE=full to opt out
mlxfast-worker: mlxfast: a machine too small for the model plus the decode working set fails with an out-of-memory error instead of silently skipping ranked code paths; verify on a 64 GiB+ machine or rely on the ranked run
mlxfast-worker: mlxfast: narrow-scales built lane-major pairwise: qkv
mlxfast-worker: mlxfast: narrow-scales built lane-major pairwise: oproj
mlxfast-worker: mlxfast: packed-scales active: shared gate/up halved
mlxfast-worker: mlxfast: packed-scales active: shared down halved
mlxfast-worker: mlxfast: packed-scales active: packed routed gate/up bank prepared
mlxfast-worker: mlxfast: lm_head prune active (coarse copy resident)
mlxfast-worker: mlxfast: packed-scales inactive: packed routed gate/up prefill scale view consumed
mlxfast-worker: mlxfast: packed-scales inactive: packed routed down prefill scale view consumed
mlxfast-worker: mlxfast: packed-scales active: routed swiglu qmv packed dispatch
mlxfast: benchmark elapsed=125.1s local thermal gate start phase=decode
benchmark.sh: GPU cool-down gate passed (current 38.2C, target <=40C, waited 0s)
mlxfast: benchmark elapsed=127.8s local thermal gate complete phase=decode
mlxfast: benchmark elapsed=127.8s local-submit decode measured start tokens=1023 includes_seed_prefill=true
mlxfast: benchmark elapsed=128.4s local-submit decode seed prefill complete seconds=0.6 (charged to decode)
mlxfast: benchmark elapsed=128.5s local-submit checked decode 1/1023 tokens last_step_seconds=0.037901 mean_step_seconds=0.037901 decode_eta_seconds=38.7 projected_decode_seconds_per_token=0.038464 projected_decode_speedup=0.360 projected_score=0.352
mlxfast: benchmark elapsed=128.5s local-submit checked decode 8/1023 tokens last_step_seconds=0.008253 mean_step_seconds=0.012030 decode_eta_seconds=12.2 projected_decode_seconds_per_token=0.012592 projected_decode_speedup=1.100 projected_score=0.813
mlxfast: benchmark elapsed=128.6s local-submit checked decode 16/1023 tokens last_step_seconds=0.008183 mean_step_seconds=0.010129 decode_eta_seconds=10.2 projected_decode_seconds_per_token=0.010691 projected_decode_speedup=1.296 projected_score=0.919
mlxfast: benchmark elapsed=128.6s local-submit checked decode 24/1023 tokens last_step_seconds=0.008241 mean_step_seconds=0.009495 decode_eta_seconds=9.5 projected_decode_seconds_per_token=0.010057 projected_decode_speedup=1.378 projected_score=0.962
mlxfast: benchmark elapsed=128.7s local-submit checked decode 32/1023 tokens last_step_seconds=0.008231 mean_step_seconds=0.009176 decode_eta_seconds=9.1 projected_decode_seconds_per_token=0.009738 projected_decode_speedup=1.423 projected_score=0.985
mlxfast: benchmark elapsed=128.8s local-submit checked decode 40/1023 tokens last_step_seconds=0.008208 mean_step_seconds=0.008988 decode_eta_seconds=8.8 projected_decode_seconds_per_token=0.009550 projected_decode_speedup=1.451 projected_score=1.000
mlxfast: benchmark elapsed=128.8s local-submit checked decode 48/1023 tokens last_step_seconds=0.008284 mean_step_seconds=0.008864 decode_eta_seconds=8.6 projected_decode_seconds_per_token=0.009427 projected_decode_speedup=1.470 projected_score=1.010
mlxfast: benchmark elapsed=128.9s local-submit checked decode 56/1023 tokens last_step_seconds=0.008214 mean_step_seconds=0.008775 decode_eta_seconds=8.5 projected_decode_seconds_per_token=0.009337 projected_decode_speedup=1.484 projected_score=1.017
mlxfast: benchmark elapsed=129.0s local-submit checked decode 64/1023 tokens last_step_seconds=0.008248 mean_step_seconds=0.008708 decode_eta_seconds=8.4 projected_decode_seconds_per_token=0.009270 projected_decode_speedup=1.495 projected_score=1.022
mlxfast: benchmark elapsed=129.0s local-submit checked decode 72/1023 tokens last_step_seconds=0.008248 mean_step_seconds=0.008657 decode_eta_seconds=8.2 projected_decode_seconds_per_token=0.009219 projected_decode_speedup=1.503 projected_score=1.027
mlxfast: benchmark elapsed=129.1s local-submit checked decode 80/1023 tokens last_step_seconds=0.008249 mean_step_seconds=0.008617 decode_eta_seconds=8.1 projected_decode_seconds_per_token=0.009179 projected_decode_speedup=1.510 projected_score=1.030
mlxfast: benchmark elapsed=129.2s local-submit checked decode 88/1023 tokens last_step_seconds=0.008255 mean_step_seconds=0.008586 decode_eta_seconds=8.0 projected_decode_seconds_per_token=0.009149 projected_decode_speedup=1.515 projected_score=1.033
mlxfast: benchmark elapsed=129.2s local-submit checked decode 96/1023 tokens last_step_seconds=0.008254 mean_step_seconds=0.008559 decode_eta_seconds=7.9 projected_decode_seconds_per_token=0.009122 projected_decode_speedup=1.519 projected_score=1.035
mlxfast: benchmark elapsed=129.3s local-submit checked decode 104/1023 tokens last_step_seconds=0.008260 mean_step_seconds=0.008536 decode_eta_seconds=7.8 projected_decode_seconds_per_token=0.009099 projected_decode_speedup=1.523 projected_score=1.037
mlxfast: benchmark elapsed=129.4s local-submit checked decode 112/1023 tokens last_step_seconds=0.008313 mean_step_seconds=0.008518 decode_eta_seconds=7.8 projected_decode_seconds_per_token=0.009081 projected_decode_speedup=1.526 projected_score=1.038
mlxfast: benchmark elapsed=129.4s local-submit checked decode 120/1023 tokens last_step_seconds=0.008266 mean_step_seconds=0.008503 decode_eta_seconds=7.7 projected_decode_seconds_per_token=0.009066 projected_decode_speedup=1.528 projected_score=1.040
mlxfast: benchmark elapsed=129.5s local-submit checked decode 128/1023 tokens last_step_seconds=0.008244 mean_step_seconds=0.008488 decode_eta_seconds=7.6 projected_decode_seconds_per_token=0.009050 projected_decode_speedup=1.531 projected_score=1.041
