benchmark.sh: trusted CLI or participant runtime worker missing or stale; building
[0/2] Write swift-version--58304C5D6DBC2206.txt
[0/1] Planning build
Building for production...
[0/2] Write swift-version--58304C5D6DBC2206.txt
Build of product 'mlxfast-swift' complete! (5.96s)
[0/2] Write swift-version--58304C5D6DBC2206.txt
[0/1] Planning build
Building for production...
[0/2] Write swift-version--58304C5D6DBC2206.txt
Build of product 'mlxfast-runtime-worker' complete! (4.73s)
benchmark.sh: reusing weights/ for unchanged transform source
mlxfast: benchmark elapsed=0.0s local-submit start checked_tokens=1025 decode_steps=1023 repeats=1
mlxfast: benchmark elapsed=0.0s local-submit baseline prefill_seconds_per_token=0.000368 decode_seconds_per_token=0.013856 (official-runner constants; local speedups are directional)
mlxfast: benchmark elapsed=0.0s local-submit validation start
mlxfast: benchmark elapsed=10.2s local-submit weights digest still running phase_seconds=10.2
mlxfast: benchmark elapsed=20.2s local-submit weights digest still running phase_seconds=20.2
mlxfast: benchmark elapsed=30.2s local-submit weights digest still running phase_seconds=30.2
mlxfast: benchmark elapsed=35.9s local-submit weights digest complete files=9 bytes=21568891382
mlxfast: benchmark elapsed=35.9s local-submit validation complete prompt_tokens=512 seconds=35.9
mlxfast: benchmark elapsed=35.9s local-submit checked timing start
mlxfast: benchmark elapsed=75.2s local thermal gate start phase=prefill
benchmark.sh: GPU cool-down gate passed (current 39.1C, target <=40C, waited 0s)
mlxfast: benchmark elapsed=77.9s local thermal gate complete phase=prefill
mlxfast: benchmark elapsed=77.9s local-submit prefill measured start prompt_tokens=512
mlxfast: benchmark elapsed=78.5s local-submit prefill measured complete seconds=0.6 seconds_per_token=0.001129 prefill_speedup=0.326
mlxfast-worker: mlxfast: low-memory startup profile active (physical memory 48 GiB is below the 64 GiB full-profile minimum): capping the MLX allocator cache at 6 GiB and clearing free warmup buffers; compiled decode and every other ranked code path stay enabled; set DARKBLOOM_STARTUP_MEMORY_PROFILE=full to opt out
mlxfast-worker: mlxfast: a machine too small for the model plus the decode working set fails with an out-of-memory error instead of silently skipping ranked code paths; verify on a 64 GiB+ machine or rely on the ranked run
mlxfast-worker: mlxfast: narrow-scales built lane-major pairwise: qkv
mlxfast-worker: mlxfast: narrow-scales built lane-major pairwise: oproj
mlxfast-worker: mlxfast: packed-scales active: shared gate/up halved
mlxfast-worker: mlxfast: packed-scales active: shared down halved
mlxfast-worker: mlxfast: packed-scales active: packed routed gate/up bank prepared
mlxfast-worker: mlxfast: lm_head prune active (coarse copy resident)
mlxfast-worker: mlxfast: packed-scales inactive: packed routed gate/up prefill scale view consumed
mlxfast-worker: mlxfast: packed-scales inactive: packed routed down prefill scale view consumed
mlxfast-worker: mlxfast: packed-scales active: routed swiglu qmv packed dispatch
mlxfast: benchmark elapsed=118.2s local thermal gate start phase=decode
benchmark.sh: GPU cool-down gate passed (current 39.0C, target <=40C, waited 0s)
mlxfast: benchmark elapsed=121.0s local thermal gate complete phase=decode
mlxfast: benchmark elapsed=121.0s local-submit decode measured start tokens=1023 includes_seed_prefill=true
mlxfast: benchmark elapsed=121.6s local-submit decode seed prefill complete seconds=0.6 (charged to decode)
mlxfast: benchmark elapsed=121.6s local-submit checked decode 1/1023 tokens last_step_seconds=0.032691 mean_step_seconds=0.032691 decode_eta_seconds=33.4 projected_decode_seconds_per_token=0.033248 projected_decode_speedup=0.417 projected_score=0.392
mlxfast: benchmark elapsed=121.7s local-submit checked decode 8/1023 tokens last_step_seconds=0.008148 mean_step_seconds=0.011393 decode_eta_seconds=11.6 projected_decode_seconds_per_token=0.011950 projected_decode_speedup=1.160 projected_score=0.844
mlxfast: benchmark elapsed=121.8s local-submit checked decode 16/1023 tokens last_step_seconds=0.008120 mean_step_seconds=0.009775 decode_eta_seconds=9.8 projected_decode_seconds_per_token=0.010332 projected_decode_speedup=1.341 projected_score=0.941
mlxfast: benchmark elapsed=121.8s local-submit checked decode 24/1023 tokens last_step_seconds=0.008135 mean_step_seconds=0.009239 decode_eta_seconds=9.2 projected_decode_seconds_per_token=0.009795 projected_decode_speedup=1.415 projected_score=0.980
mlxfast: benchmark elapsed=121.9s local-submit checked decode 32/1023 tokens last_step_seconds=0.008126 mean_step_seconds=0.008968 decode_eta_seconds=8.9 projected_decode_seconds_per_token=0.009524 projected_decode_speedup=1.455 projected_score=1.001
mlxfast: benchmark elapsed=122.0s local-submit checked decode 40/1023 tokens last_step_seconds=0.008167 mean_step_seconds=0.008807 decode_eta_seconds=8.7 projected_decode_seconds_per_token=0.009363 projected_decode_speedup=1.480 projected_score=1.013
mlxfast: benchmark elapsed=122.0s local-submit checked decode 48/1023 tokens last_step_seconds=0.008185 mean_step_seconds=0.008702 decode_eta_seconds=8.5 projected_decode_seconds_per_token=0.009259 projected_decode_speedup=1.497 projected_score=1.022
mlxfast: benchmark elapsed=122.1s local-submit checked decode 56/1023 tokens last_step_seconds=0.008195 mean_step_seconds=0.008627 decode_eta_seconds=8.3 projected_decode_seconds_per_token=0.009184 projected_decode_speedup=1.509 projected_score=1.028
mlxfast: benchmark elapsed=122.1s local-submit checked decode 64/1023 tokens last_step_seconds=0.008190 mean_step_seconds=0.008571 decode_eta_seconds=8.2 projected_decode_seconds_per_token=0.009128 projected_decode_speedup=1.518 projected_score=1.033
mlxfast: benchmark elapsed=122.2s local-submit checked decode 72/1023 tokens last_step_seconds=0.008202 mean_step_seconds=0.008527 decode_eta_seconds=8.1 projected_decode_seconds_per_token=0.009083 projected_decode_speedup=1.525 projected_score=1.037
mlxfast: benchmark elapsed=122.3s local-submit checked decode 80/1023 tokens last_step_seconds=0.008179 mean_step_seconds=0.008491 decode_eta_seconds=8.0 projected_decode_seconds_per_token=0.009048 projected_decode_speedup=1.531 projected_score=1.040
mlxfast: benchmark elapsed=122.3s local-submit checked decode 88/1023 tokens last_step_seconds=0.008193 mean_step_seconds=0.008464 decode_eta_seconds=7.9 projected_decode_seconds_per_token=0.009020 projected_decode_speedup=1.536 projected_score=1.042
mlxfast: benchmark elapsed=122.4s local-submit checked decode 96/1023 tokens last_step_seconds=0.008197 mean_step_seconds=0.008443 decode_eta_seconds=7.8 projected_decode_seconds_per_token=0.008999 projected_decode_speedup=1.540 projected_score=1.044
mlxfast: benchmark elapsed=122.5s local-submit checked decode 104/1023 tokens last_step_seconds=0.008178 mean_step_seconds=0.008423 decode_eta_seconds=7.7 projected_decode_seconds_per_token=0.008979 projected_decode_speedup=1.543 projected_score=1.046
mlxfast: benchmark elapsed=122.5s local-submit checked decode 112/1023 tokens last_step_seconds=0.008187 mean_step_seconds=0.008405 decode_eta_seconds=7.7 projected_decode_seconds_per_token=0.008962 projected_decode_speedup=1.546 projected_score=1.047
