createdAt,id8,sha8,officialScore,baseline_decode_s,baseline_prefill_s,decode_speedup,prefill_speedup
2026-07-24T07:12:45.789Z,6447b89c,,1.00041555579786,0.0138730048828125,0.000379291912109375,1.0169679387824395,0.9523573986130071
2026-07-24T08:08:50.269Z,53f19ef5,8841cd9b,1.003986004566,0.013832236,0.00036649812890625,1.0194829879316214,0.9588941873248256
2026-07-24T09:38:32.253Z,97135816,716fb658,1.00612291300401,0.0138456487578125,0.000373041259765625,1.0218426382542316,0.9603998793196645
2026-07-24T10:33:51.719Z,24b61e87,1bb75fce,1.01061841552155,0.0138306279296875,0.00038251066015625,1.0198746186462184,0.9833508093661936
2026-07-24T12:00:53.812Z,525d4486,4d127770,1.00518892728026,0.013849439125,0.000371991455078125,1.020678113803064,0.9601174801779535
2026-07-24T13:07:08.734Z,e2d433f7,6b4c590d,1.01068577791901,0.013903306640625,0.000375837076171875,1.0251119185416482,0.9686140608763243
2026-07-24T14:01:44.019Z,5a9cb09b,14231294,1.00578046230089,0.01385105078125,0.000365488037109375,1.021045810109274,0.9613401868942536
2026-07-24T14:29:16.451Z,7df8d968,ca746f9a,1.01024930815004,0.0138904990234375,0.000368546224609375,1.0240813455164886,0.9698640938379194
2026-07-24T15:37:28.108Z,d16c31a7,efc4b849,1.00667676124379,0.013839981125,0.00036624739453125,1.0196095920184056,0.9688542204149628
2026-07-24T15:53:18.646Z,692a4e13,b2f4a385,1.00301297047781,0.0138034205703125,0.00037812109375,1.0164729854095176,0.9636929317649772
2026-07-24T16:10:05.957Z,11ca089d,9e6d8f27,1.00970450360311,0.013798492515625,0.000375910888671875,1.0185079579111218,0.983748070494669
2026-07-24T16:27:00.480Z,e1ed36d2,c3907806,1.00260824021153,0.01381520475,0.000364671466796875,1.0169044763758919,0.9609141781457479
2026-07-24T17:05:20.419Z,323f3987,28a3f4cc,1.00125963319884,0.0138151139296875,0.000366316244140625,1.0161794860946447,0.9578016032554135
2026-07-24T18:03:05.125Z,a6ec9e6f,7c978c92,1.0089484323649,0.01386269921875,0.000365773599609375,1.0254363339955517,0.9610583906655467
2026-07-24T18:24:43.192Z,ab5009cd,44265b70,1.02552090391903,0.0138585592421875,0.0003759345703125,1.0351634925704438,0.9971287255659985
2026-07-24T19:09:03.240Z,72bba602,b35bda72,1.0269326932197,0.013819496421875,0.000367049642578125,1.0506493322058035,0.9589468884345084
2026-07-24T20:10:38.999Z,21320d4a,1e73cec5,1.03471911133576,0.0138202216796875,0.0003795439453125,1.047956881839386,0.9960006927898236
2026-07-24T20:24:36.563Z,0d2e01c3,6ce43912,1.0268142647667,0.0138691572265625,0.000366967447265625,1.0477369957635114,0.9665197567333648
2026-07-24T21:05:26.782Z,6bbeb204,049f6d68,1.03533462320243,0.0138419423828125,0.00036558601953125,1.0595354645761692,0.9659985114811617
2026-07-24T21:54:44.487Z,5bb15364,97681ec9,1.07148211357673,0.0138630862578125,0.00036809130859375,1.1061656564212952,0.9738211238230939
2026-07-24T21:59:57.689Z,44cc1009,dfc6d485,1.05544211899124,0.013847642578125,0.000366119953125,1.0864669149044253,0.9675828637936358
2026-07-24T22:21:00.454Z,5c507266,533acf99,1.06207617170668,0.0138250670625,0.000367649576171875,1.0939203936293211,0.9719982985590035
2026-07-24T22:30:33.686Z,7faf229f,dc6c5512,1.06028722067665,0.0138271344453125,0.000366796955078125,1.0926828944635405,0.968749909244196
2026-07-24T22:38:25.939Z,6f86cae4,,1.07861082112345,0.0138286129609375,0.000368200603515625,1.1141938656147359,0.9785359889517485
2026-07-24T23:04:01.672Z,f21f01c9,f782a5fc,1.07681550956054,0.0138266927109375,0.00036711319921875,1.111453054257104,0.9792460710075314
2026-07-24T23:19:25.082Z,41abe827,8acb321c,1.09081988590194,0.0138350302734375,0.000364224771484375,1.138731717638554,0.9588439542021577
2026-07-24T23:19:34.084Z,04b45684,4b6e55d2,1.08893586416092,0.013824031578125,0.00037806103515625,1.1192576656775237,1.0028107334175544
2026-07-24T23:46:20.896Z,228e42f2,52a7d479,1.07967287673583,0.0138335231171875,0.000365443033203125,1.1198775647993753,0.96751372010782
2026-07-25T00:32:37.924Z,5850b8a4,6c95d3da,1.09397765224794,0.0139247001953125,0.000378789306640625,1.1252845685227926,1.0051866488493983
2026-07-25T01:00:06.815Z,f528d14e,74b2bffa,1.1018711679709,0.0138346126328125,0.0003667396640625,1.1496578346793982,0.970102150332811
2026-07-25T01:22:48.014Z,7333473f,3034cb78,1.09995348007529,0.01382691634375,0.0003696114921875,1.14889541816562,0.9652854944037583
2026-07-25T02:14:18.507Z,2fa32f01,017616ce,1.10279685400478,0.0138575530546875,0.0003655892734375,1.1564724142307574,0.9562605520470708
2026-07-25T02:20:37.743Z,6dd96407,dfc38449,1.10121632248945,0.0138559033203125,0.000364262287109375,1.1507713224795078,0.9649914558688129
2026-07-25T02:37:38.425Z,9e06de67,4bda0efe,1.12019352970843,0.0138277646484375,0.000382203451171875,1.164053119108936,0.9982833843981656
2026-07-25T02:46:27.381Z,758decfd,95dd6882,1.11147162135437,0.013867898765625,0.000375808919921875,1.1543297051964787,0.9922106831275982
2026-07-25T03:28:03.923Z,fe01af9d,e7519184,1.11253749151232,0.013845697265625,0.0003664685859375,1.1644829433542863,0.9701954332044096
2026-07-25T03:44:01.306Z,447d3841,a34a4244,1.1213085008486,0.013866328125,0.0003778021640625,1.1639736999588672,1.002469010246007
2026-07-25T04:13:42.636Z,9aa844ec,a6191c8a,1.11424115034079,0.013857865890625,0.00036411669921875,1.1659606172834391,0.97244518306821
2026-07-25T04:18:19.241Z,ba2c4a8e,308d52fa,1.11134721048207,0.013831487625,0.00036530672265625,1.1625655695022212,0.9708378162321012
2026-07-25T04:47:32.099Z,724deaec,04ccfc06,1.11506404324787,0.0138319576875,0.00036792667578125,1.164789763822853,0.9782652129028764
2026-07-25T05:06:47.990Z,b558aa11,4fdfe5a0,1.11577686297046,0.0138308658828125,0.000366899984375,1.1663291712125465,0.9768907384619985
2026-07-25T05:10:29.815Z,1f83b8f8,5b12e956,1.11552010584997,0.0138354541015625,0.000367064533203125,1.1681003955405942,0.9715588144099381
2026-07-25T05:22:21.136Z,87296e17,7736d4ef,1.11851285890146,0.0138609427109375,0.000365951416015625,1.1726186617119212,0.9707189786518124
2026-07-25T05:40:11.945Z,6c9156ad,e545998b,1.1202101269615,0.013817087234375,0.000366032876953125,1.1734860406412975,0.974460399138158
2026-07-25T05:41:57.952Z,7ba91118,9db18c49,1.08968321527376,0.013828212890625,0.00038229695703125,1.1193343246997316,1.005359949664214
2026-07-25T06:10:40.657Z,074266f3,49f952ba,1.11821275317857,0.0138483463515625,0.000371549560546875,1.163650189063218,0.9922713018881253
2026-07-25T06:20:47.448Z,f3d8ca18,b9145fff,1.11583824615494,0.013820884765625,0.000367485515625,1.1706055515439657,0.9664363003179464
2026-07-25T06:21:11.066Z,dad81b58,d44352b8,1.12616919694098,0.0138213860703125,0.000367881755859375,1.1799397917291246,0.9791180014461831
2026-07-25T06:33:26.520Z,b14f5394,539931d4,1.11483654957811,0.01381001334375,0.000366584228515625,1.1675709593028585,0.9704986618093453
2026-07-25T06:35:20.676Z,6cdc47cf,24db1314,1.11507152746303,0.0139104443359375,0.0003651385078125,1.1662033504283174,0.9747383469936808
2026-07-25T07:19:26.754Z,bd429b54,e1ffceb4,1.12726615711702,0.0138888567734375,0.00036553426171875,1.1844235252928352,0.9718176905347273
2026-07-25T07:30:58.733Z,f12ef3ab,6519c204,1.11056794478388,0.0138419436875,0.0003685859375,1.1575141716270874,0.9808477160220603
2026-07-25T07:40:30.453Z,404b2f50,e60e0368,1.17746804922035,0.0138456780625,0.000365612060546875,1.1998043424116334,1.1129233054316598
2026-07-25T07:48:30.253Z,87702457,de202522,1.11289469477931,0.0138597845,0.000366429443359375,1.1624738237009873,0.9764876195973282
2026-07-25T08:34:14.663Z,58864bf4,7cb9e25f,1.17679617776971,0.0138483483125,0.00036532568359375,1.2019819903381792,1.1043611362039547
2026-07-25T08:45:37.929Z,274911d1,e08360a0,1.15626807124521,0.013844322265625,0.000368246908203125,1.1876120827497512,1.067112755283602
2026-07-25T08:47:12.870Z,31a98dbb,bdb22ec3,1.1648163551371,0.0138212451171875,0.000364881671875,1.1875103183588807,1.0993036346915395
2026-07-25T09:24:26.807Z,1b420ea3,48c793c1,1.16412621962788,0.0138486038359375,0.000366377033203125,1.1829358850078142,1.1094728120637276
2026-07-25T09:52:17.014Z,0c987f5f,a2d1d186,1.1763923304578,0.01384769759375,0.000373479572265625,1.194848208214246,1.122717592300387
2026-07-25T10:07:47.940Z,e3582436,65ff4c42,1.18391530063005,0.013907908203125,0.000372487224609375,1.206151826585532,1.1196353364945408
2026-07-25T10:42:47.422Z,b27c7b54,6970dd6d,1.18968560346495,0.013862305015625,0.0003827052421875,1.198558684539024,1.1634585498690202
2026-07-25T12:09:12.794Z,d7bce66d,b25a5316,1.19710607772211,0.0138357864609375,0.0003652615546875,1.2085635724675892,1.1633812043176297
2026-07-25T12:36:57.109Z,0414276d,201cf888,1.20119808633019,0.0138737125625,0.000366756021484375,1.2098559319815612,1.175594517352988
2026-07-25T14:20:33.320Z,09d52bc1,d86178ae,1.22284024160918,0.01385501009375,0.000384149578125,1.2152056780981157,1.246032925532294
2026-07-25T17:53:05.182Z,def37fd6,471fca13,1.20759490098362,0.013836443359375,0.00036619620703125,1.2136990497975446,1.189466038065358
2026-07-25T18:55:05.917Z,86cf8b75,2d09975a,1.22267939625818,0.0138333037109375,0.00036570475390625,1.2192147753447942,1.2331324430965487
2026-07-25T19:16:26.315Z,7f725428,6371f299,1.2149095825788,0.0138270068359375,0.0003658677578125,1.2112015948979877,1.2261017948149426
2026-07-25T19:57:17.256Z,1f342cb2,d1910708,1.22619288325122,0.013864251625,0.000367959716796875,1.2242414984508774,1.2320657199988538
2026-07-25T20:03:13.478Z,9742c2f9,33cf7c93,1.05923147791199,0.013886734375,0.000377669921875,1.0096636729851511,1.2230193303553782
2026-07-25T20:10:12.679Z,b914defd,fe25476d,1.22139434001377,0.0138761360703125,0.000375631103515625,1.2236282261865723,1.2147171211570953
2026-07-25T20:31:01.944Z,3d98256d,9948681b,1.23394067416845,0.0138747281875,0.000378664712890625,1.2241953987859306,1.263644442313563
2026-07-25T20:40:48.210Z,37b9badd,3673a669,1.22053333840358,0.0138155270234375,0.0003652529296875,1.2205655501871342,1.2204367081534244
2026-07-25T21:15:53.843Z,3d64769e,f4351fca,1.22672586523471,0.0138225068359375,0.0003820760078125,1.2076476017129287,1.2857881525951318
2026-07-25T21:35:49.021Z,90ddcc55,aeea9f15,1.22274380159163,0.0138646311875,0.000385536294921875,1.2011873929232928,1.2897620187213898
2026-07-25T21:56:04.591Z,1e40e297,b4be45d6,1.10126252783009,0.0138313798828125,0.000366220865234375,1.0587076974270806,1.2394677627768491
2026-07-25T22:18:11.269Z,ed3a1eaa,118d29c9,1.23469451400012,0.01388796875,0.000378159994140625,1.2255424174449137,1.2625629248027572
2026-07-25T22:47:30.198Z,7c732252,d524e3fa,1.22734929402852,0.013820231125,0.000366078205078125,1.227472958882109,1.2269783742163032
2026-07-25T23:09:44.650Z,62b9aee0,581be4da,1.18705008783639,0.0138547587890625,0.000368173748046875,1.210859632345128,1.1183938627766712
2026-07-25T23:14:28.854Z,3e90ebca,29bf1e3e,1.22342842090059,0.0138322955703125,0.000364414958984375,1.2218458356432655,1.2281884862753698
2026-07-25T23:30:08.239Z,96ceb7b9,936ef3b2,1.24761843518397,0.0138944632109375,0.00037302335546875,1.2313350806468712,1.2977719275755206
2026-07-25T23:51:46.342Z,efc6872e,d732fea3,1.25333745608664,0.0138776009140625,0.000379934001953125,1.2310564618784474,1.3226293592656146
2026-07-25T23:54:16.406Z,69f31c5b,2bce2717,1.23589633303613,0.0138452561875,0.000367119140625,1.2250518608203533,1.2690091446433456
2026-07-26T00:17:00.194Z,3f76381f,b5906b82,1.25424136738178,0.0138887639921875,0.000385620525390625,1.226616198828059,1.3409061884516644
2026-07-26T00:29:21.539Z,ac623b3e,bd5f15bf,1.25390740635714,0.013877189453125,0.00038419246484375,1.2307526324075575,1.3260183998314725
2026-07-26T00:46:45.805Z,371d4194,6c91189d,1.24377686395493,0.0138774221953125,0.00038106119921875,1.2215379104929225,1.3129525970905964
2026-07-26T01:12:09.477Z,d5b5e40b,18a57fff,1.24145055838297,0.0138287926484375,0.000375434734375,1.2231505716416728,1.2980097204238632
2026-07-26T01:18:04.185Z,c0b69a4c,c4a9eba0,1.24647749507861,0.013825237625,0.0003820302734375,1.2237458461316109,1.3172374674366754
2026-07-26T01:30:31.519Z,a0a02972,5320e7d1,1.19550138361538,0.0138742112578125,0.000380510171875,1.2131743058134346,1.144012372262653
2026-07-26T01:51:30.255Z,6fc36684,66d6f6d6,1.23580350641068,0.01386551790625,0.0003806136875,1.2209603894474903,1.2814243381198576
2026-07-26T02:06:59.455Z,41c428db,5b7cee33,1.24999328107134,0.0138858255234375,0.000379994384765625,1.2278925474822135,1.3187109851563248
2026-07-26T02:20:23.398Z,65e0c6e8,395bf211,1.24753931694687,0.0138481357421875,0.000375846435546875,1.2286352382747543,1.3060146992929291
2026-07-26T02:33:48.409Z,307360f5,3c60e0c2,1.24121514696424,0.013844989578125,0.000382508626953125,1.2240070501245712,1.2943046434418506
2026-07-26T02:35:58.036Z,be7bf329,6503056e,1.23610260847138,0.0138390849609375,0.0003662884921875,1.222504406371057,1.27781149918081
2026-07-26T02:51:33.645Z,b59288cd,e880b65c,1.2477693208106,0.0138361363984375,0.000379155923828125,1.2281246264536856,1.308608971626118
2026-07-26T03:09:21.296Z,b884afd1,17e53692,1.23789860224055,0.0138848815078125,0.000377394857421875,1.2267965631168858,1.2718111798876321
2026-07-26T03:17:33.547Z,95affcab,120e2660,1.24124717340206,0.013845742515625,0.000366319173828125,1.2288287651412177,1.2792604785237263
2026-07-26T03:33:12.836Z,64fed46b,94fe73e9,1.24106218861519,0.0138877028046875,0.0003717412109375,1.2310686972493712,1.2715320494298925
2026-07-26T03:33:30.815Z,aeabc276,5fa6a40a,1.24602872429113,0.0138408600234375,0.000379000244140625,1.2240609518940158,1.3143259553904316
2026-07-26T03:47:17.385Z,32c2721e,a2e70821,1.23375291904043,0.0138463531875,0.000365615234375,1.225891577583025,1.2576407157330427
2026-07-26T03:48:45.737Z,64b7b940,6d35ec76,1.24119814878932,0.013882552734375,0.000376445068359375,1.2202463388484472,1.3062368662504682
2026-07-26T04:04:04.400Z,f5454903,b874bf7e,1.2295714347957,0.0138629134140625,0.00036527254296875,1.216747481185657,1.2688599597788999
2026-07-26T04:04:09.411Z,b3889ed8,0582a13a,1.265832366641,0.01389492415625,0.000383297201171875,1.2466913482610207,1.3250368238768504
2026-07-26T04:11:03.357Z,a11cf41e,1082df42,1.23943042290267,0.0138321910859375,0.00036462239453125,1.2261476050262463,1.2801484825958105
2026-07-26T04:25:38.216Z,24920794,726dad11,1.23441518499771,0.013908917640625,0.0003697088203125,1.2173144521945147,1.287172307807384
2026-07-26T04:29:44.828Z,1b806b48,3a046ca6,1.28285251870651,0.01387758659375,0.000368151611328125,1.2844826581146422,1.2779745028616138
2026-07-26T04:32:35.938Z,6dd236c2,de310092,1.31750722749935,0.013854569015625,0.000376279216796875,1.323515760134156,1.2996448010064987
2026-07-26T04:35:16.529Z,733ae6f8,5d4ed0c9,1.25462789446413,0.013837873375,0.00037318977734375,1.2438651778411407,1.2874780298684967
2026-07-26T05:06:39.683Z,26029899,,1.31329309936843,0.013839611984375,0.0003665107421875,1.3252454898662647,1.278078839436428
2026-07-26T05:06:47.805Z,b3c19aed,,1.26507357947568,0.0138407978515625,0.0003686912421875,1.2625215618330627,1.2727606254978372
2026-07-26T05:07:45.356Z,0c1ab7f8,,1.32713999806216,0.0138991624375,0.0003741529140625,1.3320792036224272,1.312431994246097
2026-07-26T05:11:41.195Z,39740a08,f5973c55,1.32632091061855,0.0138962841796875,0.000383375408203125,1.3259691656078434,1.3273767056023231
2026-07-26T05:24:14.859Z,7f846c2b,89320662,1.32138998948042,0.0138623470078125,0.00037716398046875,1.3240575686974243,1.31341945477655
2026-07-26T05:54:26.214Z,9938cead,4a3c55c1,1.3280843768009,0.0138238193359375,0.000378438068359375,1.3296177914688407,1.3234947353321882
2026-07-26T06:26:43.429Z,f0b7f871,,1.31939114783315,0.0138745266953125,0.000366628173828125,1.3339257294780758,1.2767307403401689
2026-07-26T06:41:21.951Z,39c6feab,f21c3d71,1.32515830813486,0.0138677942734375,0.000377613607421875,1.3288177557612282,1.3142403211067448
2026-07-26T06:43:20.123Z,f05541bc,251c2a17,1.3411938885684,0.0138894056015625,0.000375950845703125,1.3529484756296355,1.3065393379952397
2026-07-26T07:00:24.644Z,de214290,,1.33542030996134,0.013882351234375,0.00036675130078125,1.354810811359438,1.278898114293976
2026-07-26T07:06:47.153Z,e48bc9b0,cb23f2d9,1.31980143637947,0.013896840171875,0.000365871337890625,1.3331860904002566,1.2804483508857318
2026-07-26T07:12:44.871Z,6932edb2,f20ebb17,1.33402094262792,0.0138791419296875,0.00038046451953125,1.3348931245154614,1.3314078146319615
2026-07-26T07:31:29.407Z,aa5fb689,5ab00a6e,1.35005948331424,0.0138817565078125,0.000382576986328125,1.3551027629027732,1.3350419826901898
2026-07-26T07:35:23.562Z,3e9734e8,ffbdf22e,1.33524569320838,0.0138447158203125,0.00036696085546875,1.3526515543024322,1.2843604856240514
2026-07-26T07:52:35.189Z,76261560,0530a038,1.34842254452832,0.0138951139296875,0.000376055908203125,1.3596527629003377,1.3152853753542715
2026-07-26T08:09:42.285Z,8d0cc603,f1a1b3d5,1.34914715193622,0.013833019859375,0.00038324405859375,1.3517367334706358,1.3414081351870288
2026-07-26T08:40:02.451Z,ad760eb0,7a69f01c,1.33737183895408,0.013843440109375,0.000367595134765625,1.3543469889574296,1.2877123368976888
2026-07-26T08:55:52.038Z,74d7f1b0,cb323795,1.34152142184576,0.01384053971875,0.000372517251953125,1.3541393059628235,1.3043688389472679
2026-07-26T09:33:06.672Z,d0652d39,e1b3301f,1.35826578315633,0.0138728170625,0.0003808056640625,1.3601706530273274,1.3525671648131872
2026-07-26T09:42:05.727Z,15a982b8,a13b79ef,1.35358206951889,0.0138141617890625,0.000386574544921875,1.3541913779096917,1.351755788775944
2026-07-26T09:54:32.862Z,e17ee1e5,1316dd4a,1.36364675151664,0.013854317703125,0.000387123291015625,1.3591448377617954,1.377242161011776
2026-07-26T10:10:15.622Z,fe4c9350,da9058a5,1.3678844896557,0.014003642578125,0.000378070638671875,1.3765186266923506,1.342305664770912
2026-07-26T22:47:15.334Z,0d3169c6,60afb0ea,1.36341200500157,0.0138292236328125,0.00038590616796875,1.359132805578895,1.3763306108659537
2026-07-26T22:51:01.477Z,c5f60317,e8e9e993,1.34390028734112,0.0138064365234375,0.00036566926953125,1.3571630530961913,1.3048845918777157
2026-07-27T00:03:05.224Z,76220947,42c53d08,1.34216192219405,0.01388297265625,0.000363862548828125,1.3630063108305017,1.2815219642423024
2026-07-27T00:18:21.863Z,976b25dc,75a9b1cd,1.35292052151449,0.0138836123046875,0.0003741381015625,1.3625283225775535,1.3245017043843819
2026-07-27T00:34:00.881Z,b7d5e528,1658a434,1.34940642597366,0.0138998450546875,0.00036707877734375,1.3651851095089627,1.3031561799439264
2026-07-27T00:51:39.575Z,b17d22d0,2a4de3b3,1.35078823828365,0.01383402571875,0.000367631265625,1.365761178773902,1.3068471349143786
2026-07-27T16:37:26.218Z,5e7dfdb3,0c0e77c7,1.34711904600096,0.0138131826171875,0.000367774494140625,1.360403257304617,1.3080396722082837
2026-07-27T20:24:42.869Z,27114f56,fa79b4e2,1.35912971274699,0.013901772140625,0.0003777779140625,1.3642979214014779,1.3437422590886672
2026-07-27T22:49:42.864Z,f07bc515,edb58757,1.34914612641388,0.0138379296875,0.000370222982421875,1.361331791839987,1.3132396973483775
2026-07-28T01:41:23.110Z,e36827ee,4f4f6895,1.36970886189521,0.013838445640625,0.000365397625,1.3973884514075932,1.2899165450050039
2026-07-28T08:37:04.973Z,8529cb0b,7e7d2e99,1.2358597102812,0.013820569984375,0.000375896890625,1.217125237118704,1.293811163349286
2026-07-28T16:48:10.675Z,e6f0e197,ae4fd840,1.37285063507661,0.0138219212265625,0.00037127734375,1.3947153227514384,1.3092917735992675
2026-07-28T16:55:07.751Z,cb418c4c,f07522cc,1.38531241384667,0.0138392744140625,0.0003717074375,1.4004758967807196,1.340799958337558
2026-07-28T17:19:26.368Z,ce11e0d5,2420d39f,1.38685421375482,0.01382706478125,0.000366388751953125,1.408896917514065,1.322773801287054
2026-07-28T17:39:22.854Z,14259e08,827ed857,1.35939876474618,0.0138114215546875,0.000364799724609375,1.3970443577663514,1.252439905552757
2026-07-28T17:49:00.744Z,3088c6bb,2659e5b5,1.36932091051511,0.0138357864609375,0.00036754345703125,1.3933077165681416,1.2998098796940807
2026-07-28T18:26:07.263Z,741a1c8b,649290ea,1.38923701883417,0.0138248818359375,0.0003636796875,1.4102975815813357,1.3279236511935577
2026-07-28T19:04:21.705Z,1077625a,f4baa5cb,1.39754577179244,0.0138839908828125,0.00036765559765625,1.4149671695962343,1.3465580244785569
2026-07-28T19:45:00.033Z,7a5bfede,51ffe9b8,1.41349886278913,0.0139148815078125,0.000365756021484375,1.4373405785237765,1.3443204147706926
2026-07-28T19:45:15.317Z,5f2fd497,05c0f789,1.39044636612349,0.0138355263671875,0.00036416691015625,1.4103625175162515,1.3323695336435826
2026-07-28T19:45:42.378Z,bc4b06f9,fe2aa7b1,1.41098382161981,0.0138378180390625,0.000363903240234375,1.432106637998543,1.3494663617450064
2026-07-28T20:30:40.951Z,48a6fd8c,80525c95,1.4059382264766,0.013817421875,0.000365886474609375,1.4280778271643937,1.3415576139238898
2026-07-28T20:46:52.591Z,61278959,7f50e0ce,1.41426276470554,0.013807402671875,0.000366181072265625,1.4320993984142636,1.3620747498280323
2026-07-28T20:53:29.219Z,1602bf89,f1d95a3d,1.40610113720117,0.0138854697265625,0.000366130859375,1.4275548154195827,1.3436552641290842
2026-07-28T21:09:49.924Z,270ec981,55f965f8,1.41646790007268,0.01386119921875,0.000365323568359375,1.4344328530825534,1.3639117720781724
2026-07-28T21:17:14.731Z,9394a277,57deb819,1.37396271807332,0.0138408759765625,0.00036642960546875,1.3884452003759455,1.3314153610857504
2026-07-28T21:21:48.994Z,a67cebbe,a85ad620,1.42919486085133,0.013831652671875,0.0003793959140625,1.4331241520284752,1.4174715084339684
2026-07-28T21:26:17.185Z,8c84fc76,0f557a55,1.4090697794393,0.0138764466171875,0.000386904134765625,1.3982208919341454,1.4421241229425399
2026-07-28T21:36:30.293Z,fc9228e7,1157f284,1.41719016539783,0.0138245078125,0.000365746744140625,1.4331742799078928,1.3702995108415128
2026-07-28T21:39:01.564Z,f7b19412,ec67f640,1.41721458263674,0.01388148209375,0.000366020263671875,1.437762336868369,1.3573165398273814
2026-07-28T21:46:31.555Z,b3770586,50dffef3,1.39693034135092,0.01381065234375,0.000365203125,1.4092244936242662,1.3606876790830946
2026-07-28T21:54:18.650Z,2d2661a5,de0f3d55,1.43144036372266,0.0138651136015625,0.000379528240234375,1.4363180262207407,1.4169065371665654
2026-07-28T22:06:44.675Z,f26eebcd,0487cf73,1.43291184279537,0.01389592025,0.00037796492578125,1.4407623021339437,1.409616188338283
2026-07-28T22:20:42.664Z,89ad8a26,3fbbd067,1.43411308182018,0.0139112545546875,0.000383411865234375,1.4372568621562816,1.4247229399213273
2026-07-28T22:25:24.678Z,8e12f165,8ac2c56e,1.41175038512797,0.01383810775,0.000365245361328125,1.4285491014438905,1.362530217114991
2026-07-28T22:43:11.200Z,12f771ee,1754e9b9,1.41996999927696,0.0138840354765625,0.0003669439296875,1.4381809475244547,1.3667090872624226
2026-07-28T22:48:31.244Z,2b6d203d,60c6d7f1,1.41541284346728,0.0138298352890625,0.000364533935546875,1.4340040578689481,1.361072901711447
2026-07-28T23:02:16.322Z,626d50f2,8a4421d9,1.43103905908501,0.0139236022109375,0.00037651611328125,1.4411775292899331,1.4010495808299783
2026-07-28T23:03:26.035Z,29277109,6f78b578,1.42777481451649,0.013821704421875,0.000380078125,1.4320544652034783,1.415012447310419
2026-07-28T23:07:47.057Z,4beb3524,6a1fc0ea,1.36888035576929,0.01381816340625,0.00036694571875,1.395119522450192,1.29308691376789
2026-07-28T23:12:21.577Z,f74110b4,12a2d98a,1.42730687183759,0.0138355094375,0.000376635822265625,1.4332839855088388,1.4095246708483293
2026-07-28T23:12:22.879Z,83b957a7,2491c9ce,1.40757701153786,0.013845945640625,0.0003667890625,1.432681502381494,1.334872236393991
2026-07-28T23:32:45.140Z,f0dd9d2b,b22c68fe,1.42638189009687,0.013832998046875,0.000377654216796875,1.4334179183741538,1.4054803489005996
2026-07-28T23:33:16.536Z,34230456,e49bf16d,1.42717720847524,0.013841644859375,0.00036839949609375,1.4462210209673243,1.3715372175065557
2026-07-28T23:37:52.087Z,8e77023c,642ac8b6,1.42512065782418,0.013827171875,0.00037820849609375,1.4338906058288474,1.3991313355918489
2026-07-28T23:44:07.375Z,376d7160,e60c8747,1.42824396072333,0.013800408859375,0.000382460287109375,1.4288576305092344,1.426404532276628
2026-07-28T23:45:46.348Z,d0970519,35face87,1.41938812708505,0.013905509109375,0.000365312744140625,1.4407093090842498,1.3572991758600148
2026-07-28T23:55:25.114Z,8255154a,da165c5c,1.42407808709538,0.0138207838515625,0.00037828955078125,1.4292428405979993,1.4086955380802495
2026-07-28T23:59:19.700Z,94b90a36,23d6c91b,1.4308798470999,0.013835720703125,0.000368591552734375,1.4502739062482726,1.374239947278738
2026-07-29T00:02:50.885Z,b117b51e,edf00221,1.41321898708089,0.0138860830078125,0.000377089029296875,1.4175395826454213,1.400336053817351
2026-07-29T00:08:39.191Z,c5937bba,4203c05b,1.42048524347295,0.0138746640625,0.000368159830078125,1.437339222815847,1.3710998235283318
2026-07-29T00:09:54.707Z,ae94e087,2e84e98f,1.43459168659108,0.0138463346328125,0.000374480630859375,1.4370655871226632,1.4271955085201526
2026-07-29T00:17:21.715Z,265ecf85,49c0ce2f,1.42567140869818,0.013815046546875,0.000377340169921875,1.4313564423079448,1.4087514277324407
2026-07-29T00:36:13.982Z,1a6a6e83,cdd25333,1.430218147458,0.013878193359375,0.000367529458984375,1.4407023028065205,1.399221231022213
2026-07-29T00:52:44.663Z,adf12cb1,55318480,1.46609137638484,0.0138217796171875,0.00039606355859375,1.4504410929856408,1.5140627354470495
2026-07-29T00:56:10.737Z,18828749,955674d9,1.41501795367878,0.0138145094375,0.00036619791796875,1.4306178132126008,1.3692316073707445
2026-07-29T01:02:22.903Z,8fab959b,40b5c48a,1.43151649684317,0.0139024899140625,0.00036558992578125,1.4434463811862785,1.3963151839727383
