session	idx	block	pos	arm	gates	kernels	decode_s_per_token	prefill_s_per_token	passed	golden	wall_s	head	error
20260810T153224Z	1	1	1	A	none	none	0.008978021343108504	0.001138043701171875	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	244	ff8b09188f1f	
20260810T153224Z	2	1	2	Ap	none	none	0.008961085654936462	0.00112434423828125	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	193	ff8b09188f1f	
20260810T153224Z	3	2	1	Ap	none	none	0.00896423839198436	0.0011111583671875	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	223	ff8b09188f1f	
20260810T153224Z	4	2	2	A	none	none	0.008967300382209189	0.0011119822578125	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	209	ff8b09188f1f	
20260810T153224Z	5	3	1	A	none	none	0.00897026372629521	0.001117063638671875	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	223	ff8b09188f1f	
20260810T153224Z	6	3	2	Ap	none	none	0.00896821151026393	0.001112765298828125	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	223	ff8b09188f1f	
20260810T153224Z	7	4	1	Ap	none	none	0.008990644550342132	0.001110915853515625	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	221	ff8b09188f1f	
20260810T153224Z	8	4	2	A	none	none	0.008970714809384165	0.001124412109375	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	210	ff8b09188f1f	
20260810T153224Z	9	5	1	A	none	none	0.00896507616520039	0.0011222529296875	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	210	ff8b09188f1f	
20260810T153224Z	10	5	2	Ap	none	none	0.008972754684261975	0.001110934408203125	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	197	ff8b09188f1f	
20260810T153224Z	11	6	1	Ap	none	none	0.00896489231085044	0.0011247275390625	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	197	ff8b09188f1f	
20260810T153224Z	12	6	2	A	none	none	0.00900158805767351	0.00111599112890625	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	210	ff8b09188f1f	
20260810T153224Z	13	7	1	A	none	none	0.00899540122971652	0.001130909912109375	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	184	ff8b09188f1f	
20260810T153224Z	14	7	2	Ap	none	none	0.008978661534701856	0.001123325359375	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	185	ff8b09188f1f	
20260810T153224Z	15	8	1	Ap	none	none	0.008973794924731182	0.001138560140625	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	198	ff8b09188f1f	
20260810T153224Z	16	8	2	A	none	none	0.008970560646138808	0.001111632568359375	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	197	ff8b09188f1f	
20260810T153224Z	17	9	1	A	none	none	0.008992541381231673	0.001124822916015625	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	198	ff8b09188f1f	
20260810T153224Z	18	9	2	Ap	none	none	0.008965047125122189	0.001123661296875	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	198	ff8b09188f1f	
20260810T153224Z	19	10	1	Ap	none	none	0.008974004887585534	0.0011252888984375	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	185	ff8b09188f1f	
20260810T153224Z	20	10	2	A	none	none	0.008977096610948192	0.00112254736328125	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	186	ff8b09188f1f	
20260810T153224Z	21	11	1	A	none	none	0.008972248981427176	0.001113302328125	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	187	ff8b09188f1f	
20260810T153224Z	22	11	2	Ap	none	none	0.00899837858455523	0.001111513998046875	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	198	ff8b09188f1f	
20260810T153224Z	23	12	1	Ap	none	none	0.008972593149560117	0.0011102529296875	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	198	ff8b09188f1f	
20260810T153224Z	24	12	2	A	none	none	0.008982715745845552	0.001138607830078125	true	f49e4c2cbc0d3ceee90195a3a12e1ff082636f8c031587485a9a2c10702b03d2	198	ff8b09188f1f	
