benchmark.sh: trusted CLI or participant runtime worker missing or stale; building
[0/2] Write swift-version--58304C5D6DBC2206.txt
[0/1] Planning build
Building for production...
[0/2] Write swift-version--58304C5D6DBC2206.txt
Build of product 'mlxfast-swift' complete! (9.69s)
[0/2] Write swift-version--58304C5D6DBC2206.txt
[0/1] Planning build
Building for production...
[0/4] Write sources
[1/4] Write swift-version--58304C5D6DBC2206.txt
[3/5] Compiling MLXFastModel DenseTensorStore.swift
/Users/ec2-user/.senpai/native/mlxfast-maple-20260804/roles/student-maple-tanjiro/workspace/target/Sources/MLXFastModel/LagunaRuntimeLayers.swift:2005:17: warning: variable 'mergedSharedActivated' was never mutated; consider changing to 'let' constant
2003 |             // handed to the down projection instead of being issued again.
2004 |             // Purely within this invocation; nothing survives it.
2005 |             var mergedSharedActivated: MLXArray?
     |                 `- warning: variable 'mergedSharedActivated' was never mutated; consider changing to 'let' constant
2006 |             if lagunaFusedRoutedSwiGLUQMVEnabled,
2007 |                 x.dtype == .bfloat16,
[4/6] Compiling MLXFastRuntimeWorkerSupport BenchmarkSupport.swift
[5/7] Compiling MLXFastRuntimeWorkerCLI main.swift
[5/7] Write Objects.LinkFileList
[6/7] Linking mlxfast-runtime-worker
Build of product 'mlxfast-runtime-worker' complete! (29.82s)
benchmark.sh: reusing weights/ for unchanged transform source
mlxfast: benchmark elapsed=0.0s local-submit start checked_tokens=1025 decode_steps=1023 repeats=1
mlxfast: benchmark elapsed=0.0s local-submit baseline prefill_seconds_per_token=0.000368 decode_seconds_per_token=0.013856 (official-runner constants; local speedups are directional)
mlxfast: benchmark elapsed=0.0s local-submit validation start
mlxfast: benchmark elapsed=10.2s local-submit weights digest still running phase_seconds=10.2
mlxfast: benchmark elapsed=20.3s local-submit weights digest still running phase_seconds=20.2
mlxfast: benchmark elapsed=30.2s local-submit weights digest still running phase_seconds=30.2
mlxfast: benchmark elapsed=33.8s local-submit weights digest complete files=9 bytes=21568891382
mlxfast: benchmark elapsed=33.8s local-submit validation complete prompt_tokens=512 seconds=33.8
mlxfast: benchmark elapsed=33.8s local-submit checked timing start
mlxfast: benchmark elapsed=72.7s local thermal gate start phase=prefill
benchmark.sh: waiting for GPU to cool down before timing (current 42.1C, target <=40C, waited 0s)...
benchmark.sh: waiting for GPU to cool down before timing (current 40.6C, target <=40C, waited 10s)...
benchmark.sh: waiting for GPU to cool down before timing (current 40.2C, target <=40C, waited 20s)...
benchmark.sh: GPU cool-down gate passed (current 39.7C, target <=40C, waited 30s)
mlxfast: benchmark elapsed=114.0s local thermal gate complete phase=prefill
mlxfast: benchmark elapsed=114.0s local-submit prefill measured start prompt_tokens=512
mlxfast: benchmark elapsed=114.5s local-submit prefill measured complete seconds=0.6 seconds_per_token=0.001139 prefill_speedup=0.323
mlxfast-worker: mlxfast: low-memory startup profile active (physical memory 48 GiB is below the 64 GiB full-profile minimum): capping the MLX allocator cache at 6 GiB and clearing free warmup buffers; compiled decode and every other ranked code path stay enabled; set DARKBLOOM_STARTUP_MEMORY_PROFILE=full to opt out
mlxfast-worker: mlxfast: a machine too small for the model plus the decode working set fails with an out-of-memory error instead of silently skipping ranked code paths; verify on a 64 GiB+ machine or rely on the ranked run
mlxfast-worker: mlxfast: narrow-scales built lane-major pairwise: qkv
mlxfast-worker: mlxfast: narrow-scales built lane-major pairwise: oproj
mlxfast-worker: mlxfast: packed-scales active: shared gate/up halved
mlxfast-worker: mlxfast: packed-scales active: shared down halved
mlxfast-worker: mlxfast: packed-scales active: packed routed gate/up bank prepared
mlxfast-worker: mlxfast: lm_head prune active (coarse copy resident)
mlxfast-worker: mlxfast: packed-scales inactive: packed routed gate/up prefill scale view consumed
mlxfast-worker: mlxfast: packed-scales inactive: packed routed down prefill scale view consumed
mlxfast-worker: mlxfast: packed-scales active: routed swiglu qmv packed dispatch
mlxfast: benchmark elapsed=153.5s local thermal gate start phase=decode
benchmark.sh: waiting for GPU to cool down before timing (current 41.7C, target <=40C, waited 0s)...
benchmark.sh: waiting for GPU to cool down before timing (current 40.4C, target <=40C, waited 10s)...
benchmark.sh: GPU cool-down gate passed (current 40.0C, target <=40C, waited 20s)
mlxfast: benchmark elapsed=181.9s local thermal gate complete phase=decode
mlxfast: benchmark elapsed=181.9s local-submit decode measured start tokens=1023 includes_seed_prefill=true
mlxfast: benchmark elapsed=182.5s local-submit decode seed prefill complete seconds=0.6 (charged to decode)
mlxfast: benchmark elapsed=182.5s local-submit checked decode 1/1023 tokens last_step_seconds=0.034396 mean_step_seconds=0.034396 decode_eta_seconds=35.2 projected_decode_seconds_per_token=0.034959 projected_decode_speedup=0.396 projected_score=0.377
mlxfast: benchmark elapsed=182.6s local-submit checked decode 8/1023 tokens last_step_seconds=0.008309 mean_step_seconds=0.011608 decode_eta_seconds=11.8 projected_decode_seconds_per_token=0.012170 projected_decode_speedup=1.139 projected_score=0.831
mlxfast: benchmark elapsed=182.6s local-submit checked decode 16/1023 tokens last_step_seconds=0.008233 mean_step_seconds=0.009904 decode_eta_seconds=10.0 projected_decode_seconds_per_token=0.010467 projected_decode_speedup=1.324 projected_score=0.930
mlxfast: benchmark elapsed=182.7s local-submit checked decode 24/1023 tokens last_step_seconds=0.008262 mean_step_seconds=0.009352 decode_eta_seconds=9.3 projected_decode_seconds_per_token=0.009915 projected_decode_speedup=1.397 projected_score=0.969
mlxfast: benchmark elapsed=182.8s local-submit checked decode 32/1023 tokens last_step_seconds=0.008232 mean_step_seconds=0.009075 decode_eta_seconds=9.0 projected_decode_seconds_per_token=0.009638 projected_decode_speedup=1.438 projected_score=0.990
mlxfast: benchmark elapsed=182.8s local-submit checked decode 40/1023 tokens last_step_seconds=0.008158 mean_step_seconds=0.008911 decode_eta_seconds=8.8 projected_decode_seconds_per_token=0.009474 projected_decode_speedup=1.463 projected_score=1.002
mlxfast: benchmark elapsed=182.9s local-submit checked decode 48/1023 tokens last_step_seconds=0.008146 mean_step_seconds=0.008788 decode_eta_seconds=8.6 projected_decode_seconds_per_token=0.009351 projected_decode_speedup=1.482 projected_score=1.012
mlxfast: benchmark elapsed=183.0s local-submit checked decode 56/1023 tokens last_step_seconds=0.008087 mean_step_seconds=0.008700 decode_eta_seconds=8.4 projected_decode_seconds_per_token=0.009263 projected_decode_speedup=1.496 projected_score=1.019
mlxfast: benchmark elapsed=183.0s local-submit checked decode 64/1023 tokens last_step_seconds=0.008198 mean_step_seconds=0.008639 decode_eta_seconds=8.3 projected_decode_seconds_per_token=0.009202 projected_decode_speedup=1.506 projected_score=1.025
mlxfast: benchmark elapsed=183.1s local-submit checked decode 72/1023 tokens last_step_seconds=0.008223 mean_step_seconds=0.008592 decode_eta_seconds=8.2 projected_decode_seconds_per_token=0.009155 projected_decode_speedup=1.514 projected_score=1.028
mlxfast: benchmark elapsed=183.2s local-submit checked decode 80/1023 tokens last_step_seconds=0.008230 mean_step_seconds=0.008557 decode_eta_seconds=8.1 projected_decode_seconds_per_token=0.009120 projected_decode_speedup=1.519 projected_score=1.031
mlxfast: benchmark elapsed=183.2s local-submit checked decode 88/1023 tokens last_step_seconds=0.008241 mean_step_seconds=0.008526 decode_eta_seconds=8.0 projected_decode_seconds_per_token=0.009089 projected_decode_speedup=1.524 projected_score=1.034
mlxfast: benchmark elapsed=183.3s local-submit checked decode 96/1023 tokens last_step_seconds=0.008239 mean_step_seconds=0.008502 decode_eta_seconds=7.9 projected_decode_seconds_per_token=0.009065 projected_decode_speedup=1.529 projected_score=1.036
mlxfast: benchmark elapsed=183.4s local-submit checked decode 104/1023 tokens last_step_seconds=0.008251 mean_step_seconds=0.008480 decode_eta_seconds=7.8 projected_decode_seconds_per_token=0.009043 projected_decode_speedup=1.532 projected_score=1.038
mlxfast: benchmark elapsed=183.4s local-submit checked decode 112/1023 tokens last_step_seconds=0.008252 mean_step_seconds=0.008465 decode_eta_seconds=7.7 projected_decode_seconds_per_token=0.009028 projected_decode_speedup=1.535 projected_score=1.039
mlxfast: benchmark elapsed=183.5s local-submit checked decode 120/1023 tokens last_step_seconds=0.008264 mean_step_seconds=0.008449 decode_eta_seconds=7.6 projected_decode_seconds_per_token=0.009013 projected_decode_speedup=1.537 projected_score=1.041
mlxfast: benchmark elapsed=183.6s local-submit checked decode 128/1023 tokens last_step_seconds=0.008260 mean_step_seconds=0.008435 decode_eta_seconds=7.5 projected_decode_seconds_per_token=0.008999 projected_decode_speedup=1.540 projected_score=1.042
mlxfast: benchmark elapsed=183.6s local-submit checked decode 136/1023 tokens last_step_seconds=0.008252 mean_step_seconds=0.008424 decode_eta_seconds=7.5 projected_decode_seconds_per_token=0.008987 projected_decode_speedup=1.542 projected_score=1.043
mlxfast: benchmark elapsed=183.7s local-submit checked decode 144/1023 tokens last_step_seconds=0.008255 mean_step_seconds=0.008415 decode_eta_seconds=7.4 projected_decode_seconds_per_token=0.008978 projected_decode_speedup=1.543 projected_score=1.044
mlxfast: benchmark elapsed=183.8s local-submit checked decode 152/1023 tokens last_step_seconds=0.008256 mean_step_seconds=0.008405 decode_eta_seconds=7.3 projected_decode_seconds_per_token=0.008968 projected_decode_speedup=1.545 projected_score=1.044
